HSC_signature,Trappc13
HSC_signature,Trim23
HSC_signature,Cwc27
HSC_signature,Srek1ip1
HSC_signature,Parp8
HSC_signature,Emb
HSC_signature,Psmd6
HSC_signature,Atxn7
HSC_signature,Pdhb
HSC_signature,Map3k1
HSC_signature,Ndufs4
HSC_signature,Kat6b
HSC_signature,Vdac2
HSC_signature,Nkiras1
HSC_signature,Ube2e1
HSC_signature,Ngly1
HSC_signature,Fam213a
HSC_signature,Glud1
HSC_signature,2700060E02Rik
HSC_signature,Ecd
HSC_signature,Dnajc9
HSC_signature,Anxa7
HSC_signature,Ppp3cb
HSC_signature,Camk2g
HSC_signature,Ap3m1
HSC_signature,Psmc6
HSC_signature,Mapk1ip1l
HSC_signature,Ktn1
HSC_signature,Ppif
HSC_signature,Slmap
HSC_signature,Pnp
HSC_signature,Arf4
HSC_signature,Capn7
HSC_signature,Dph3
HSC_signature,Nisch
HSC_signature,Spcs1
HSC_signature,Kpna3
HSC_signature,Ctsb
